collect.....= UnicornPy_2020.01.07.1
device......= UN-2019.05.51
samplerate..= 250.000
channels....= 16
date........= 2020-01-09T13:29:30.525524
filename....= recordeddata
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
3661.663,3649.504,3654.958,3640.652,3651.381,3651.649,3648.341,3652.186,0.003,1.021,0.088,-0.458,1.678,0.580,66.667,165.000
3661.395,3649.593,3654.600,3640.652,3651.560,3651.739,3648.520,3652.543,0.004,1.020,0.088,-0.458,1.740,0.610,66.667,166.000
3661.305,3649.772,3654.868,3640.295,3651.649,3651.828,3648.610,3651.917,0.003,1.021,0.088,-0.519,1.770,0.458,66.667,167.000
3660.858,3649.682,3654.868,3640.205,3651.470,3651.739,3648.163,3652.096,0.003,1.020,0.089,-0.671,1.709,0.427,66.667,168.000
3660.858,3649.235,3655.047,3640.831,3651.739,3651.649,3648.073,3652.365,0.004,1.020,0.089,-0.732,1.709,0.427,66.667,169.000
3661.126,3649.325,3655.047,3640.742,3651.649,3651.649,3648.341,3652.096,0.003,1.019,0.088,-0.671,1.678,0.427,66.667,170.000
3661.126,3649.593,3654.868,3641.010,3651.292,3652.007,3648.520,3652.096,0.004,1.017,0.088,-0.671,1.740,0.458,66.667,171.000
3661.126,3649.504,3654.779,3640.742,3650.845,3651.917,3648.699,3651.917,0.001,1.019,0.088,-0.580,1.740,0.336,66.667,172.000
3661.484,3649.414,3654.958,3640.652,3650.934,3651.649,3648.610,3651.649,0.002,1.018,0.087,-0.458,1.770,0.397,66.667,173.000
3661.484,3649.146,3655.047,3640.742,3651.292,3651.649,3648.163,3652.096,0.000,1.019,0.087,-0.488,1.770,0.397,66.667,174.000
3661.573,3649.235,3655.047,3640.563,3651.202,3652.096,3648.341,3652.365,0.001,1.019,0.086,-0.458,1.709,0.458,66.667,175.000
3661.573,3649.057,3655.405,3640.652,3651.470,3652.007,3648.341,3652.096,0.001,1.018,0.085,-0.488,1.862,0.488,66.667,176.000
3661.395,3649.325,3655.136,3640.563,3651.470,3652.096,3648.610,3652.454,0.002,1.019,0.087,-0.519,1.831,0.519,66.667,177.000
3661.484,3649.772,3654.868,3640.920,3651.470,3651.917,3648.610,3652.543,0.002,1.019,0.084,-0.488,1.831,0.427,66.667,178.000
3661.126,3649.504,3655.226,3640.831,3651.292,3652.186,3648.431,3652.275,0.004,1.019,0.089,-0.549,1.770,0.458,66.667,179.000
3660.948,3649.414,3655.494,3640.384,3651.381,3652.365,3648.341,3652.096,0.003,1.020,0.089,-0.549,1.709,0.488,66.667,180.000
3660.858,3649.146,3655.136,3640.652,3651.292,3651.917,3648.788,3652.186,0.002,1.020,0.087,-0.702,1.740,0.427,66.667,181.000
3661.037,3649.504,3655.315,3640.920,3651.202,3652.096,3648.520,3652.186,0.002,1.021,0.086,-0.702,1.831,0.427,66.667,182.000
3661.484,3649.593,3655.315,3640.563,3651.649,3651.917,3648.341,3652.543,0.003,1.020,0.089,-0.763,1.709,0.397,66.667,183.000
3661.395,3649.861,3655.226,3640.563,3651.560,3652.096,3648.431,3652.365,0.003,1.020,0.089,-0.732,1.801,0.549,66.667,184.000
3661.216,3649.504,3655.047,3640.920,3651.470,3651.917,3648.610,3652.454,0.004,1.020,0.086,-0.702,1.678,0.580,66.667,185.000
3661.305,3649.325,3655.315,3641.010,3651.202,3652.007,3648.610,3652.543,0.002,1.022,0.086,-0.610,1.770,0.641,66.667,186.000
3661.395,3649.504,3655.226,3640.742,3651.649,3652.007,3648.520,3652.365,0.002,1.020,0.084,-0.580,1.801,0.580,66.667,187.000
2415.687,2404.422,2409.697,2395.481,2406.747,2406.031,2403.260,2407.104,0.003,1.021,0.086,-0.549,1.831,0.702,66.667,188.000
-2575.726,-2583.683,-2579.838,-2593.875,-2582.431,-2584.309,-2586.186,-2583.504,0.003,1.022,0.084,-0.610,1.770,0.641,66.667,189.000
-3826.082,-3832.967,-3828.943,-3842.891,-3832.162,-3833.593,-3835.560,-3832.609,0.002,1.021,0.084,-0.549,1.770,0.549,66.667,190.000
-3825.904,-3832.877,-3829.033,-3843.249,-3831.715,-3833.593,-3835.470,-3832.162,0.003,1.022,0.085,-0.580,1.678,0.549,66.667,191.000
-3825.635,-3832.430,-3828.765,-3843.159,-3831.447,-3833.235,-3835.202,-3832.341,0.004,1.019,0.085,-0.610,1.648,0.549,66.667,192.000
-3825.635,-3832.430,-3829.033,-3843.159,-3831.626,-3833.324,-3835.291,-3831.894,0.005,1.021,0.086,-0.671,1.801,0.580,66.667,193.000
-3825.725,-3832.788,-3828.765,-3842.712,-3831.626,-3833.324,-3835.649,-3832.341,0.004,1.021,0.085,-0.610,1.831,0.549,66.667,194.000
-3825.188,-3833.056,-3828.943,-3842.802,-3831.268,-3833.414,-3835.202,-3832.877,0.003,1.019,0.089,-0.580,1.801,0.458,66.667,195.000
-3825.635,-3833.056,-3828.943,-3843.249,-3831.000,-3833.503,-3835.381,-3832.788,0.002,1.020,0.086,-0.610,1.770,0.427,66.667,196.000
-3825.635,-3832.877,-3829.212,-3843.249,-3831.626,-3833.861,-3835.023,-3832.520,0.002,1.020,0.087,-0.610,1.801,0.458,66.667,197.000
-3825.725,-3832.967,-3829.212,-3843.249,-3832.162,-3833.414,-3834.934,-3832.609,0.002,1.021,0.086,-0.580,1.831,0.397,66.667,198.000
-3825.814,-3832.430,-3829.212,-3843.427,-3831.894,-3833.146,-3835.023,-3832.609,0.003,1.021,0.088,-0.519,1.709,0.275,66.667,199.000
-3825.635,-3832.162,-3829.212,-3843.249,-3831.447,-3833.414,-3835.023,-3832.341,0.001,1.020,0.088,-0.458,1.740,0.366,66.667,200.000
-3825.546,-3832.788,-3828.943,-3843.338,-3831.715,-3833.593,-3835.470,-3832.698,0.000,1.020,0.087,-0.427,1.831,0.458,66.667,201.000
-3825.725,-3832.877,-3829.390,-3843.338,-3831.626,-3833.682,-3835.560,-3832.251,0.002,1.021,0.088,-0.488,1.831,0.458,66.667,202.000
-3825.635,-3832.698,-3829.659,-3843.249,-3831.357,-3833.503,-3835.649,-3832.430,0.001,1.021,0.088,-0.397,1.740,0.397,66.667,203.000
-3825.635,-3832.341,-3829.480,-3842.802,-3831.268,-3833.414,-3835.649,-3832.609,0.002,1.021,0.087,-0.488,1.892,0.366,66.667,204.000
-3825.814,-3832.520,-3828.943,-3842.802,-3831.447,-3833.235,-3835.470,-3832.341,0.002,1.021,0.086,-0.458,1.801,0.366,66.667,205.000
-3825.546,-3832.609,-3828.854,-3843.070,-3831.447,-3833.235,-3835.917,-3832.520,0.001,1.021,0.087,-0.549,1.831,0.397,66.667,206.000
-3825.457,-3832.341,-3828.765,-3842.891,-3831.268,-3833.414,-3835.381,-3832.341,0.001,1.020,0.088,-0.549,1.801,0.458,66.667,207.000
-3825.635,-3832.877,-3829.212,-3843.249,-3831.268,-3833.771,-3835.649,-3832.430,0.002,1.020,0.086,-0.610,1.801,0.519,66.667,208.000
-3825.635,-3832.698,-3829.390,-3843.159,-3831.447,-3833.235,-3835.560,-3832.609,0.002,1.020,0.085,-0.641,1.770,0.519,66.667,209.000
-3825.814,-3832.520,-3829.212,-3842.802,-3831.268,-3832.967,-3835.470,-3832.698,0.001,1.020,0.087,-0.671,1.770,0.519,66.667,210.000
-3825.814,-3832.698,-3829.301,-3842.802,-3831.178,-3833.235,-3835.023,-3832.967,0.003,1.021,0.089,-0.671,1.678,0.610,66.667,211.000
-3825.635,-3833.146,-3828.943,-3842.891,-3831.447,-3833.682,-3834.844,-3832.609,0.002,1.022,0.089,-0.641,1.770,0.702,66.667,212.000
-3825.635,-3832.967,-3828.854,-3842.891,-3831.268,-3833.682,-3835.113,-3832.520,0.002,1.021,0.086,-0.671,1.678,0.641,66.667,213.000
-3825.457,-3833.056,-3828.765,-3843.249,-3831.268,-3833.414,-3835.291,-3832.520,0.002,1.022,0.086,-0.671,1.678,0.702,66.667,214.000
-3825.457,-3832.967,-3828.854,-3843.427,-3831.268,-3833.414,-3835.291,-3832.877,0.003,1.021,0.087,-0.641,1.770,0.671,66.667,215.000
-3825.814,-3832.609,-3828.943,-3843.159,-3831.626,-3833.146,-3835.738,-3833.324,0.002,1.021,0.087,-0.732,1.770,0.793,66.667,216.000
-3825.814,-3832.967,-3828.765,-3843.070,-3831.804,-3833.414,-3835.738,-3832.609,0.002,1.020,0.085,-0.671,1.770,0.702,66.667,217.000
-3826.172,-3832.788,-3829.390,-3842.980,-3831.804,-3833.503,-3835.649,-3832.520,0.001,1.017,0.086,-0.610,1.709,0.641,66.667,218.000
-3826.082,-3832.877,-3829.480,-3843.159,-3831.626,-3833.414,-3835.649,-3832.609,0.003,1.019,0.086,-0.610,1.678,0.641,66.667,219.000
-3825.635,-3832.877,-3829.122,-3843.427,-3831.626,-3833.235,-3835.560,-3832.609,0.002,1.019,0.087,-0.702,1.740,0.641,66.667,220.000
-3825.457,-3833.146,-3829.033,-3842.891,-3831.626,-3833.324,-3835.828,-3832.698,0.003,1.020,0.088,-0.732,1.740,0.427,66.667,221.000
-3825.725,-3833.146,-3828.854,-3843.249,-3831.447,-3833.682,-3835.649,-3832.609,0.004,1.021,0.087,-0.763,1.740,0.458,66.667,222.000
-3825.814,-3832.967,-3828.943,-3843.338,-3831.268,-3833.324,-3835.738,-3832.967,0.002,1.022,0.089,-0.702,1.770,0.366,66.667,223.000
-3825.814,-3832.520,-3829.212,-3842.980,-3831.447,-3833.414,-3835.470,-3833.056,0.004,1.021,0.089,-0.549,1.740,0.366,66.667,224.000
-3825.904,-3832.698,-3829.122,-3843.070,-3831.268,-3833.593,-3835.470,-3832.788,0.001,1.020,0.087,-0.519,1.770,0.427,66.667,225.000
-3825.814,-3832.609,-3828.943,-3843.249,-3831.447,-3832.967,-3835.470,-3832.341,0.002,1.021,0.089,-0.549,1.740,0.549,66.667,226.000
-3825.993,-3832.609,-3829.390,-3843.159,-3831.447,-3833.414,-3835.381,-3832.609,0.002,1.021,0.087,-0.366,1.740,0.519,66.667,227.000
-3825.725,-3832.609,-3829.390,-3843.070,-3831.268,-3833.056,-3835.560,-3832.788,0.003,1.020,0.087,-0.366,1.801,0.458,66.667,228.000
-3825.635,-3832.341,-3829.033,-3842.802,-3831.000,-3833.146,-3835.470,-3832.967,0.003,1.019,0.087,-0.366,1.801,0.366,66.667,229.000
-3825.725,-3832.520,-3828.675,-3842.444,-3831.268,-3833.503,-3834.934,-3832.609,0.003,1.021,0.087,-0.397,1.831,0.397,66.667,230.000
-3825.725,-3832.967,-3828.586,-3842.802,-3831.536,-3833.593,-3835.291,-3832.788,0.002,1.021,0.085,-0.488,1.862,0.305,66.667,231.000
-3825.725,-3832.788,-3829.301,-3843.159,-3831.804,-3833.056,-3835.470,-3832.609,0.002,1.020,0.085,-0.549,1.862,0.275,66.667,232.000
-3825.814,-3833.056,-3829.390,-3843.338,-3831.626,-3833.503,-3835.560,-3832.520,0.001,1.018,0.085,-0.610,1.770,0.336,66.667,233.000
-3825.457,-3833.056,-3829.122,-3842.802,-3831.447,-3833.593,-3835.649,-3832.520,0.003,1.019,0.086,-0.732,1.709,0.427,66.667,234.000
-3825.546,-3833.056,-3829.122,-3842.980,-3831.804,-3833.771,-3835.738,-3832.609,0.002,1.020,0.087,-0.671,1.923,0.488,66.667,235.000
-3826.172,-3832.609,-3829.212,-3843.249,-3831.715,-3833.593,-3835.291,-3832.698,0.000,1.021,0.086,-0.732,1.801,0.488,66.667,236.000
-3826.351,-3832.609,-3829.301,-3843.070,-3831.715,-3833.235,-3835.470,-3832.609,0.001,1.021,0.088,-0.671,1.709,0.549,66.667,237.000
-3825.904,-3832.877,-3829.122,-3843.159,-3831.268,-3833.056,-3835.649,-3832.967,0.001,1.020,0.087,-0.702,1.770,0.580,66.667,238.000
-3825.546,-3832.967,-3828.943,-3843.070,-3831.536,-3833.146,-3835.738,-3832.609,0.003,1.020,0.089,-0.671,1.678,0.610,66.667,239.000
-3825.904,-3832.967,-3829.033,-3843.070,-3831.447,-3833.414,-3835.649,-3832.520,0.003,1.020,0.087,-0.671,1.709,0.763,66.667,240.000
-3825.904,-3832.877,-3829.390,-3842.802,-3831.447,-3833.682,-3835.202,-3832.251,0.001,1.019,0.086,-0.610,1.770,0.732,66.667,241.000
-3825.904,-3832.609,-3829.301,-3842.265,-3831.536,-3833.414,-3835.113,-3832.162,0.004,1.020,0.086,-0.610,1.801,0.732,66.667,242.000
-3825.904,-3832.520,-3828.854,-3842.623,-3831.626,-3833.682,-3835.470,-3832.430,0.003,1.019,0.087,-0.641,1.770,0.671,66.667,243.000
-3825.457,-3832.341,-3828.586,-3842.802,-3831.000,-3833.414,-3835.381,-3831.715,0.001,1.018,0.085,-0.610,1.740,0.580,66.667,244.000
-3825.278,-3832.430,-3828.675,-3842.802,-3831.000,-3833.235,-3835.202,-3831.983,0.003,1.018,0.087,-0.702,1.831,0.519,66.667,245.000
-3825.725,-3832.877,-3828.586,-3842.802,-3831.357,-3833.414,-3834.844,-3832.609,0.002,1.019,0.087,-0.702,1.831,0.458,66.667,246.000
-3825.814,-3832.698,-3828.765,-3843.070,-3831.357,-3833.235,-3835.202,-3832.967,0.003,1.021,0.088,-0.793,1.831,0.519,66.667,247.000
-3825.814,-3832.341,-3828.943,-3843.070,-3831.268,-3833.503,-3835.470,-3832.788,0.002,1.020,0.087,-0.702,1.740,0.488,66.667,248.000
-3825.635,-3832.430,-3828.854,-3843.070,-3831.089,-3833.235,-3835.202,-3832.341,0.003,1.021,0.089,-0.702,1.770,0.458,66.667,249.000
-3825.367,-3832.430,-3828.765,-3842.891,-3831.178,-3832.967,-3835.023,-3832.162,0.002,1.020,0.088,-0.610,1.801,0.427,66.667,250.000
-3825.546,-3832.788,-3828.496,-3843.070,-3831.357,-3832.788,-3835.291,-3832.341,0.003,1.022,0.089,-0.549,1.801,0.488,66.667,251.000
-2579.749,-2587.796,-2583.415,-2597.809,-2586.186,-2587.796,-2590.210,-2586.902,0.003,1.021,0.090,-0.519,1.740,0.519,66.667,252.000
2411.753,2400.399,2406.210,2391.547,2402.544,2402.276,2399.326,2402.813,0.004,1.022,0.088,-0.336,1.831,0.519,66.667,253.000
3661.305,3649.682,3655.315,3641.010,3651.828,3651.917,3648.431,3652.186,0.001,1.020,0.087,-0.366,1.801,0.580,66.667,254.000
3661.037,3649.504,3655.673,3641.189,3651.917,3652.186,3648.610,3652.365,0.003,1.019,0.084,-0.397,1.801,0.427,66.667,255.000
3661.484,3649.593,3655.226,3641.010,3651.649,3652.454,3648.610,3652.007,0.003,1.022,0.086,-0.458,1.770,0.427,66.667,256.000
3661.305,3649.325,3655.226,3640.742,3651.023,3651.917,3648.520,3652.365,0.001,1.021,0.086,-0.458,1.770,0.366,66.667,257.000
3661.395,3649.414,3655.315,3640.920,3651.381,3652.186,3648.610,3652.543,0.001,1.019,0.086,-0.580,1.801,0.488,66.667,258.000
3661.842,3649.325,3655.315,3641.189,3651.470,3652.543,3648.967,3652.365,0.002,1.020,0.087,-0.641,1.801,0.458,66.667,259.000
3661.573,3649.593,3655.762,3640.831,3651.649,3652.007,3648.341,3652.633,0.001,1.021,0.087,-0.702,1.831,0.366,66.667,260.000
3661.573,3649.325,3655.494,3641.010,3651.470,3652.186,3648.163,3652.812,0.001,1.021,0.089,-0.610,1.740,0.488,66.667,261.000
3661.573,3649.235,3655.315,3641.189,3651.470,3652.633,3648.610,3652.365,0.000,1.020,0.086,-0.671,1.770,0.519,66.667,262.000
3661.484,3648.967,3655.673,3640.563,3651.649,3652.454,3649.146,3652.812,0.001,1.021,0.085,-0.702,1.740,0.641,66.667,263.000
3661.573,3649.146,3655.405,3640.473,3651.739,3652.633,3649.146,3653.169,0.002,1.022,0.087,-0.732,1.740,0.610,66.667,264.000
3661.931,3649.682,3655.405,3641.010,3651.917,3651.917,3648.967,3652.543,0.002,1.022,0.087,-0.671,1.740,0.610,66.667,265.000
3661.573,3649.861,3655.047,3640.831,3651.470,3652.007,3648.788,3652.454,0.001,1.020,0.085,-0.702,1.862,0.610,66.667,266.000
3661.573,3649.504,3655.315,3640.473,3651.292,3652.096,3648.967,3652.365,0.001,1.020,0.086,-0.610,1.862,0.763,66.667,267.000
3661.484,3649.772,3655.136,3640.563,3651.649,3652.454,3648.610,3652.365,0.003,1.021,0.087,-0.610,1.709,0.702,66.667,268.000
3661.037,3649.861,3655.315,3640.473,3651.739,3652.186,3648.610,3652.633,0.002,1.018,0.090,-0.732,1.709,0.641,66.667,269.000
3661.126,3650.129,3655.405,3640.742,3651.470,3652.186,3648.788,3652.454,0.001,1.019,0.090,-0.763,1.801,0.671,66.667,270.000
3661.395,3649.951,3655.315,3641.010,3651.470,3652.275,3648.967,3652.543,0.002,1.020,0.086,-0.793,1.740,0.580,66.667,271.000
3661.216,3649.593,3655.494,3641.368,3651.292,3652.096,3648.699,3652.633,0.005,1.021,0.087,-0.793,1.617,0.580,66.667,272.000
3661.305,3649.861,3655.226,3640.652,3651.202,3651.828,3648.520,3652.633,0.004,1.021,0.087,-0.732,1.678,0.580,66.667,273.000
3661.573,3650.129,3655.583,3641.278,3651.560,3652.096,3648.520,3652.722,0.004,1.019,0.083,-0.702,1.678,0.519,66.667,274.000
3661.395,3649.504,3655.136,3641.278,3651.917,3652.096,3648.431,3652.633,0.005,1.020,0.086,-0.610,1.709,0.519,66.667,275.000
3661.752,3649.682,3654.600,3640.831,3651.560,3651.917,3648.788,3652.275,0.004,1.021,0.086,-0.580,1.740,0.305,66.667,276.000
3661.842,3649.951,3654.958,3641.099,3651.381,3652.365,3648.520,3652.365,0.003,1.021,0.085,-0.488,1.801,0.275,66.667,277.000
3661.752,3650.129,3655.315,3641.010,3651.739,3652.007,3648.788,3652.633,0.003,1.019,0.086,-0.427,1.831,0.244,66.667,278.000
3661.484,3649.861,3655.673,3641.010,3651.917,3652.186,3648.610,3652.812,0.001,1.019,0.087,-0.458,1.892,0.366,66.667,279.000
3661.573,3649.504,3655.494,3640.742,3651.739,3652.454,3648.341,3652.990,0.003,1.018,0.086,-0.519,1.801,0.397,66.667,280.000
3661.663,3649.504,3655.315,3640.563,3651.649,3652.186,3648.610,3652.633,0.002,1.021,0.087,-0.488,1.831,0.244,66.667,281.000
3661.573,3649.593,3655.673,3640.384,3651.560,3651.917,3648.610,3652.633,0.001,1.021,0.089,-0.549,1.801,0.305,66.667,282.000
3661.305,3649.504,3655.315,3641.010,3651.739,3652.186,3649.057,3652.543,0.004,1.020,0.090,-0.610,1.740,0.244,66.667,283.000
3660.858,3649.414,3655.315,3640.742,3651.560,3652.365,3648.610,3652.543,0.003,1.019,0.089,-0.671,1.770,0.366,66.667,284.000
3661.484,3649.414,3655.315,3640.742,3651.649,3652.186,3648.610,3652.812,0.003,1.019,0.087,-0.702,1.770,0.488,66.667,285.000
3661.752,3649.682,3655.762,3641.189,3652.096,3652.186,3648.610,3652.543,0.002,1.023,0.087,-0.671,1.862,0.397,66.667,286.000
3661.484,3649.682,3655.673,3641.278,3651.828,3652.365,3649.146,3652.543,0.001,1.021,0.088,-0.549,1.740,0.458,66.667,287.000
3661.484,3649.414,3655.136,3640.920,3651.649,3652.096,3648.967,3652.365,0.000,1.021,0.086,-0.549,1.801,0.641,66.667,288.000
3661.484,3649.772,3655.673,3641.099,3651.649,3652.454,3648.967,3652.365,0.002,1.023,0.088,-0.549,1.709,0.671,66.667,289.000
3661.484,3649.682,3655.852,3641.010,3651.292,3652.186,3649.057,3652.275,0.001,1.020,0.088,-0.519,1.709,0.732,66.667,290.000
3661.752,3649.682,3655.762,3641.368,3651.649,3652.365,3649.235,3652.722,0.001,1.020,0.087,-0.549,1.801,0.732,66.667,291.000
3662.021,3649.861,3655.315,3641.010,3651.649,3652.275,3648.610,3652.543,0.003,1.020,0.087,-0.671,1.770,0.641,66.667,292.000
3661.931,3649.861,3655.226,3641.010,3651.828,3652.186,3648.520,3652.633,0.003,1.020,0.087,-0.763,1.709,0.671,66.667,293.000
3661.931,3649.682,3655.494,3640.831,3651.649,3652.543,3648.967,3652.365,0.004,1.019,0.087,-0.763,1.709,0.610,66.667,294.000
3661.931,3649.951,3655.315,3641.099,3651.560,3652.096,3648.520,3652.275,0.001,1.019,0.089,-0.824,1.709,0.580,66.667,295.000
3661.842,3649.861,3655.673,3640.920,3651.649,3651.917,3648.699,3652.543,0.001,1.018,0.089,-0.824,1.678,0.549,66.667,296.000
3661.573,3649.504,3655.762,3640.742,3651.560,3652.186,3648.788,3652.365,0.003,1.021,0.088,-0.793,1.648,0.458,66.667,297.000
3661.752,3649.682,3655.673,3640.563,3651.649,3652.096,3649.057,3652.186,0.003,1.021,0.089,-0.732,1.709,0.580,66.667,298.000
3661.931,3649.861,3655.762,3641.010,3652.186,3652.454,3649.414,3652.543,0.002,1.021,0.087,-0.671,1.770,0.610,66.667,299.000
3661.931,3649.682,3655.494,3640.920,3652.186,3652.543,3648.967,3652.901,0.002,1.020,0.089,-0.610,1.770,0.610,66.667,300.000
3661.484,3649.504,3655.226,3640.742,3651.649,3652.275,3648.431,3652.543,0.003,1.020,0.090,-0.580,1.831,0.580,66.667,301.000
3661.305,3649.682,3655.047,3640.920,3651.739,3652.186,3648.341,3652.543,0.002,1.019,0.089,-0.549,1.740,0.671,66.667,302.000
3661.395,3649.682,3655.494,3640.652,3651.649,3652.365,3648.610,3652.812,0.002,1.022,0.086,-0.427,1.678,0.458,66.667,303.000
3661.752,3649.325,3655.494,3640.920,3651.739,3652.365,3648.610,3652.543,0.004,1.022,0.089,-0.427,1.770,0.488,66.667,304.000
3661.484,3649.504,3655.405,3641.189,3652.007,3652.633,3648.788,3652.543,0.003,1.020,0.084,-0.397,1.740,0.549,66.667,305.000
3661.484,3649.951,3655.315,3641.189,3651.739,3652.543,3649.057,3652.365,0.002,1.019,0.086,-0.488,1.801,0.458,66.667,306.000
3661.573,3650.308,3655.315,3641.189,3651.560,3652.365,3648.967,3652.812,0.002,1.018,0.082,-0.519,1.801,0.366,66.667,307.000
3661.752,3649.951,3655.136,3640.920,3651.649,3651.739,3648.967,3652.633,0.002,1.019,0.086,-0.549,1.831,0.214,66.667,308.000
3661.573,3649.682,3655.315,3640.831,3651.649,3651.649,3648.788,3652.454,0.001,1.020,0.084,-0.671,1.678,0.214,66.667,309.000
3661.484,3649.682,3655.226,3640.563,3651.828,3652.096,3648.967,3652.365,0.002,1.019,0.085,-0.610,1.740,0.305,66.667,310.000
3661.931,3649.682,3655.047,3640.920,3651.917,3652.186,3649.235,3652.365,0.002,1.019,0.084,-0.641,1.678,0.366,66.667,311.000
3661.931,3649.682,3655.136,3641.010,3651.739,3652.186,3648.967,3652.633,0.002,1.018,0.086,-0.641,1.770,0.458,66.667,312.000
3661.842,3649.951,3655.136,3640.920,3651.739,3652.096,3648.431,3652.633,0.000,1.018,0.089,-0.671,1.709,0.580,66.667,313.000
3661.573,3649.504,3655.315,3640.563,3652.007,3652.007,3648.163,3652.275,0.003,1.021,0.090,-0.641,1.709,0.549,66.667,314.000
3661.663,3649.414,3655.315,3640.473,3651.739,3651.917,3648.431,3652.275,0.004,1.021,0.088,-0.519,1.709,0.671,66.667,315.000
2415.687,2404.243,2410.502,2395.660,2406.568,2406.747,2403.260,2407.194,0.003,1.018,0.086,-0.458,1.770,0.702,66.667,316.000
-2575.726,-2583.415,-2579.302,-2593.697,-2582.252,-2583.504,-2586.186,-2583.057,0.004,1.019,0.084,-0.580,1.801,0.793,66.667,317.000
-3825.814,-3832.520,-3829.033,-3842.891,-3831.357,-3833.682,-3835.649,-3832.341,0.004,1.020,0.083,-0.519,1.770,0.763,66.667,318.000
-3825.725,-3832.967,-3829.390,-3842.891,-3831.357,-3833.861,-3835.381,-3832.251,0.004,1.021,0.085,-0.641,1.740,0.732,66.667,319.000
-3825.457,-3832.788,-3829.212,-3842.802,-3831.000,-3833.593,-3835.291,-3832.341,0.004,1.020,0.082,-0.702,1.770,0.702,66.667,320.000
-3825.635,-3832.788,-3828.943,-3843.249,-3831.447,-3833.414,-3835.649,-3832.609,0.003,1.020,0.084,-0.702,1.801,0.610,66.667,321.000
-3825.546,-3832.520,-3828.943,-3842.891,-3831.268,-3832.877,-3835.470,-3832.520,0.001,1.020,0.086,-0.732,1.801,0.549,66.667,322.000
-3825.725,-3832.520,-3829.301,-3842.891,-3831.626,-3833.056,-3835.649,-3832.341,0.001,1.019,0.088,-0.732,1.801,0.488,66.667,323.000
-3825.904,-3832.698,-3829.033,-3842.891,-3831.536,-3833.056,-3835.470,-3832.341,0.001,1.017,0.086,-0.671,1.862,0.458,66.667,324.000
-3826.082,-3832.698,-3828.943,-3842.891,-3831.715,-3832.967,-3835.470,-3832.430,0.002,1.020,0.085,-0.610,1.801,0.397,66.667,325.000
-3826.261,-3832.877,-3828.943,-3842.712,-3831.268,-3833.324,-3835.291,-3832.520,0.004,1.019,0.090,-0.641,1.740,0.519,66.667,326.000
-3826.082,-3833.056,-3829.122,-3842.623,-3830.821,-3833.414,-3835.202,-3832.520,0.005,1.019,0.086,-0.580,1.678,0.549,66.667,327.000
-3825.814,-3832.788,-3829.122,-3842.802,-3831.447,-3833.235,-3835.291,-3832.609,0.003,1.021,0.086,-0.580,1.678,0.580,66.667,328.000
-3825.635,-3832.520,-3829.122,-3843.070,-3831.983,-3833.235,-3835.649,-3832.520,0.002,1.022,0.089,-0.519,1.678,0.641,66.667,329.000
-3825.457,-3832.520,-3829.390,-3843.249,-3831.536,-3833.324,-3835.649,-3832.520,0.001,1.022,0.088,-0.519,1.678,0.610,66.667,330.000
-3825.367,-3832.877,-3829.480,-3842.891,-3831.000,-3833.414,-3835.291,-3833.324,0.002,1.021,0.088,-0.458,1.678,0.488,66.667,331.000
-3825.457,-3833.056,-3829.390,-3842.891,-3831.447,-3833.146,-3835.023,-3832.967,0.003,1.019,0.087,-0.549,1.740,0.427,66.667,332.000
-3825.725,-3832.609,-3829.390,-3842.891,-3831.626,-3833.056,-3835.202,-3832.251,0.002,1.019,0.089,-0.519,1.801,0.458,66.667,333.000
-3825.904,-3832.609,-3829.212,-3842.623,-3831.536,-3833.235,-3835.470,-3832.251,0.003,1.019,0.089,-0.549,1.801,0.458,66.667,334.000
-3825.725,-3832.967,-3829.033,-3842.444,-3831.268,-3833.235,-3835.381,-3832.341,0.001,1.020,0.086,-0.641,1.740,0.458,66.667,335.000
-3825.635,-3832.967,-3829.212,-3842.533,-3831.089,-3833.414,-3835.381,-3832.698,-0.000,1.020,0.086,-0.580,1.770,0.427,66.667,336.000
-3825.904,-3832.788,-3829.033,-3842.802,-3831.178,-3833.146,-3835.381,-3832.341,0.001,1.020,0.086,-0.702,1.740,0.458,66.667,337.000
-3825.635,-3832.698,-3828.943,-3842.712,-3831.447,-3833.056,-3835.470,-3831.983,0.003,1.019,0.085,-0.610,1.740,0.519,66.667,338.000
-3825.635,-3832.520,-3828.943,-3843.070,-3831.536,-3833.235,-3835.291,-3832.251,0.003,1.020,0.087,-0.549,1.648,0.549,66.667,339.000
-3825.814,-3833.056,-3829.122,-3843.070,-3831.447,-3833.235,-3835.202,-3832.341,0.003,1.022,0.086,-0.610,1.648,0.610,66.667,340.000
-3825.814,-3833.056,-3828.854,-3842.623,-3831.626,-3833.324,-3835.470,-3832.877,0.004,1.022,0.086,-0.702,1.740,0.580,66.667,341.000
-3826.172,-3833.235,-3828.943,-3843.070,-3831.536,-3833.503,-3835.381,-3832.788,0.004,1.020,0.083,-0.610,1.740,0.610,66.667,342.000
-3825.814,-3832.877,-3828.765,-3842.802,-3831.178,-3833.235,-3835.381,-3832.877,0.000,1.022,0.086,-0.610,1.678,0.488,66.667,343.000
